genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note
CHN::SAMN45156019	SRS23447316	SAMN45156019	RRASM_SRR31615270		CHN	China		2022-01-01	2022-12-31	2022			year	False	PRJNA1193776	study_accession	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1	MR-MT28-others	ptxP3	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN45156020	SRS23447319	SAMN45156020	RRASM_SRR31615267		CHN	China		2022-01-01	2022-12-31	2022			year	False	PRJNA1193776	study_accession	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1	MR-MT28-others	ptxP3	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN07329790	SRS2344732	SAMN07329790	RRASM_SRR5814345		CHN	China		2016-01-01	2016-12-31	2016			year	False	PRJNA393244	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN45156021	SRS23447320	SAMN45156021	RRASM_SRR31615266		CHN	China		2022-01-01	2022-12-31	2022			year	False	PRJNA1193776	study_accession	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1	MR-MT28-others	ptxP3	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN45156022	SRS23447321	SAMN45156022	RRASM_SRR31615265		CHN	China		2022-01-01	2022-12-31	2022			year	False	PRJNA1193776	study_accession	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN07329793	SRS2344735	SAMN07329793	RRASM_SRR5814342		CHN	China		2016-01-01	2016-12-31	2016			year	False	PRJNA393244	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN07326325	SRS2344739	SAMN07326325	RRASM_SRR5814339		CHN	China		2015-01-01	2015-12-31	2015			year	False	PRJNA393244	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN07329769	SRS2344742	SAMN07329769	RRASM_SRR5814335		CHN	China		2015-01-01	2015-12-31	2015			year	False	PRJNA393244	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN07329783	SRS2344749	SAMN07329783	RRASM_SRR5814329		CHN	China		2016-01-01	2016-12-31	2016			year	False	PRJNA393244	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN07329777	SRS2344754	SAMN07329777	RRASM_SRR5814324		CHN	China		2015-01-01	2015-12-31	2015			year	False	PRJNA393244	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN07329782	SRS2344755	SAMN07329782	RRASM_SRR5814321		CHN	China		2016-01-01	2016-12-31	2016			year	False	PRJNA393244	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN07329779	SRS2344756	SAMN07329779	RRASM_SRR5814322		CHN	China		2015-01-01	2015-12-31	2015			year	False	PRJNA393244	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN07329781	SRS2344757	SAMN07329781	RRASM_SRR5814320		CHN	China		2016-01-01	2016-12-31	2016			year	False	PRJNA393244	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMN08443771	SRS4426916	SAMN08443771	RRASM_SRR8652780		AUS	Australia		2016-01-01	2016-12-31	2016			year	False	PRJNA432286	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMN08443772	SRS4426918	SAMN08443772	RRASM_SRR8652779		AUS	Australia		2016-01-01	2016-12-31	2016			year	False	PRJNA432286	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMN08443734	SRS4426920	SAMN08443734	RRASM_SRR8652777		AUS	Australia		2014-01-01	2014-12-31	2014			year	False	PRJNA432286	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMN08443780	SRS4426928	SAMN08443780	RRASM_SRR8652770		AUS	Australia		2017-01-01	2017-12-31	2017			year	False	PRJNA432286	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMN08443709	SRS4426937	SAMN08443709	RRASM_SRR8652760		AUS	Australia		2013-01-01	2013-12-31	2013			year	False	PRJNA432286	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMN08443715	SRS4426948	SAMN08443715	RRASM_SRR8652749		AUS	Australia		2013-01-01	2013-12-31	2013			year	False	PRJNA432286	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-4	provisional_marker_or_published_annotation	Branch_IIb	others		ptxP1	fim3-4	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMN08443742	SRS4426956	SAMN08443742	RRASM_SRR8652742		AUS	Australia		2015-01-01	2015-12-31	2015			year	False	PRJNA432286	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMN08443767	SRS4426968	SAMN08443767	RRASM_SRR8652729		AUS	Australia		2015-01-01	2015-12-31	2015			year	False	PRJNA432286	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMN08443778	SRS4426972	SAMN08443778	RRASM_SRR8652725		AUS	Australia		2017-01-01	2017-12-31	2017			year	False	PRJNA432286	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMN08443746	SRS4426979	SAMN08443746	RRASM_SRR8652718		AUS	Australia		2014-01-01	2014-12-31	2014			year	False	PRJNA432286	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN09947492	SRS4432879	SAMN09947492	RRASM_SRR8661735		CHN	China		2015-01-01	2015-12-31	2015			year	False	PRJNA489102	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN09947486	SRS4432881	SAMN09947486	RRASM_SRR8661733		CHN	China		2015-01-01	2015-12-31	2015			year	False	PRJNA489102	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN09947475	SRS4432884	SAMN09947475	RRASM_SRR8661730		CHN	China		2014-01-01	2014-12-31	2014			year	False	PRJNA489102	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN09947467	SRS4432890	SAMN09947467	RRASM_SRR8661724		CHN	China		2014-01-01	2014-12-31	2014			year	False	PRJNA489102	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN09947473	SRS4432892	SAMN09947473	RRASM_SRR8661722		CHN	China		2014-01-01	2014-12-31	2014			year	False	PRJNA489102	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN09947464	SRS4432897	SAMN09947464	RRASM_SRR8661717		CHN	China		2013-01-01	2013-12-31	2013			year	False	PRJNA489102	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN09947460	SRS4432901	SAMN09947460	RRASM_SRR8661713		CHN	China		2013-01-01	2013-12-31	2013			year	False	PRJNA489102	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-4	provisional_marker_or_published_annotation	Branch_IIb	others		ptxP1	fim3-4	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN09947459	SRS4432902	SAMN09947459	RRASM_SRR8661712		CHN	China		2013-01-01	2013-12-31	2013			year	False	PRJNA489102	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN09947493	SRS4432928	SAMN09947493	RRASM_SRR8661686		CHN	China		2015-01-01	2015-12-31	2015			year	False	PRJNA489102	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN03100377	SRS720181	SAMN03100377	RRASM_SRR1610545		CHN	China		1970-01-01	1970-12-31	1970			year	False	PRJNA263311	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN03100381	SRS720185	SAMN03100381	RRASM_SRR1610549		CHN	China		1980-01-01	1980-12-31	1980			year	False	PRJNA263311	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN03100382	SRS720186	SAMN03100382	RRASM_SRR1610550		CHN	China		1983-01-01	1983-12-31	1983			year	False	PRJNA263311	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN03100386	SRS720190	SAMN03100386	RRASM_SRR1610554		CHN	China		1997-01-01	1997-12-31	1997			year	False	PRJNA263311	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN03100392	SRS720196	SAMN03100392	RRASM_SRR1610560		CHN	China		2001-01-01	2001-12-31	2001			year	False	PRJNA263311	study_accession	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
BEL::SAMEA117989203	SAMEA117989203	SAMEA117989203		ERR14837599	BEL	Belgium	2014-01-30	2014-01-30	2014-01-30	2014	1	1	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields
BEL::SAMEA117989204	SAMEA117989204	SAMEA117989204		ERR14837600	BEL	Belgium	2014-03-21	2014-03-21	2014-03-21	2014	3	1	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields
