tree_sample_id	genome_record_id	country_iso3	country_name	collection_lower	collection_upper	collection_upper_effective	temporal_consistency_status	date_resolution	year	month	project_id	run_accession	biosample_accession	assembly_accession	sequence_acquisition	primary_model_lineage_id	display_lineage	epidemic_period	public_date	public_date_source	ena_first_public_date	assembly_release_date	public_route	subnational_location	location_source	location_resolution	nas_snapshot_record_id	lag_from_collection_lower_days	lag_from_collection_upper_days	lag_min_days	lag_max_days	first_post2022_month_above_2019_max	post2022_peak_month	public_lead_to_2019max_threshold_days	public_lead_to_post2022_peak_days	collection_lead_to_2019max_threshold_days	collection_lead_to_post2022_peak_days
CHN__SAMN42391114	CHN::SAMN42391114	CHN	China	2021-12-10	2021-12-10	2021-12-10	ok	day	2021	12	PRJNA1133929	SRR31303479	SAMN42391114	GCA_047323645	ncbi_assembly_download	Other	Other genomic lineages	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391114	1073	1073	1073	1073	2023-08-01	2024-05-01	-474	-200	599	873
CHN__SAMN42391115	CHN::SAMN42391115	CHN	China	2021-12-10	2021-12-10	2021-12-10	ok	day	2021	12	PRJNA1133929	SRR31303478	SAMN42391115	GCA_047323605	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391115	1073	1073	1073	1073	2023-08-01	2024-05-01	-474	-200	599	873
CHN__SAMN50151990	CHN::SAMN50151990	CHN	China	2021-01-01	2021-12-31	2021-12-31	ok	year	2021		PRJNA1295129		SAMN50151990	GCA_053473765	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2025-11-13	ncbi_assembly_release;ncbi_assembly_release		2025-11-13	ncbi_assembly_only	Shanghai	nas_focal_snapshot	subnational	CHN__SAMN50151990	1777	1413	1413	1777	2023-08-01	2024-05-01	-835	-561	942	1216
CHN__SAMN50151991	CHN::SAMN50151991	CHN	China	2021-01-01	2021-12-31	2021-12-31	ok	year	2021		PRJNA1295129		SAMN50151991	GCA_053473745	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2025-11-13	ncbi_assembly_release;ncbi_assembly_release		2025-11-13	ncbi_assembly_only	Shanghai	nas_focal_snapshot	subnational	CHN__SAMN50151991	1777	1413	1413	1777	2023-08-01	2024-05-01	-835	-561	942	1216
CHN__SAMN50151995	CHN::SAMN50151995	CHN	China	2021-01-01	2021-12-31	2021-12-31	ok	year	2021		PRJNA1295129		SAMN50151995	GCA_053473665	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2025-11-13	ncbi_assembly_release;ncbi_assembly_release		2025-11-13	ncbi_assembly_only	Shanghai	nas_focal_snapshot	subnational	CHN__SAMN50151995	1777	1413	1413	1777	2023-08-01	2024-05-01	-835	-561	942	1216
CHN__SAMN50151998	CHN::SAMN50151998	CHN	China	2021-01-01	2021-12-31	2021-12-31	ok	year	2021		PRJNA1295129		SAMN50151998	GCA_053473605	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2025-11-13	ncbi_assembly_release;ncbi_assembly_release		2025-11-13	ncbi_assembly_only	Shanghai	nas_focal_snapshot	subnational	CHN__SAMN50151998	1777	1413	1413	1777	2023-08-01	2024-05-01	-835	-561	942	1216
CHN__SAMN50152004	CHN::SAMN50152004	CHN	China	2021-01-01	2021-12-31	2021-12-31	ok	year	2021		PRJNA1295129		SAMN50152004	GCA_053473485	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2025-11-13	ncbi_assembly_release;ncbi_assembly_release		2025-11-13	ncbi_assembly_only	Shanghai	nas_focal_snapshot	subnational	CHN__SAMN50152004	1777	1413	1413	1777	2023-08-01	2024-05-01	-835	-561	942	1216
CHN__SAMN50152005	CHN::SAMN50152005	CHN	China	2021-01-01	2021-12-31	2021-12-31	ok	year	2021		PRJNA1295129		SAMN50152005	GCA_053473465	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2025-11-13	ncbi_assembly_release;ncbi_assembly_release		2025-11-13	ncbi_assembly_only	Shanghai	nas_focal_snapshot	subnational	CHN__SAMN50152005	1777	1413	1413	1777	2023-08-01	2024-05-01	-835	-561	942	1216
CHN__SAMN50152007	CHN::SAMN50152007	CHN	China	2021-01-01	2021-12-31	2021-12-31	ok	year	2021		PRJNA1295129		SAMN50152007	GCA_053473425	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2025-11-13	ncbi_assembly_release;ncbi_assembly_release		2025-11-13	ncbi_assembly_only	Shanghai	nas_focal_snapshot	subnational	CHN__SAMN50152007	1777	1413	1413	1777	2023-08-01	2024-05-01	-835	-561	942	1216
CHN__SAMN50152013	CHN::SAMN50152013	CHN	China	2021-01-01	2021-12-31	2021-12-31	ok	year	2021		PRJNA1295129		SAMN50152013	GCA_053473305	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2025-11-13	ncbi_assembly_release;ncbi_assembly_release		2025-11-13	ncbi_assembly_only	Shanghai	nas_focal_snapshot	subnational	CHN__SAMN50152013	1777	1413	1413	1777	2023-08-01	2024-05-01	-835	-561	942	1216
CHN__SAMN32034055	CHN::SAMN32034055	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA908268	SRR22540959	SAMN32034055	RRASM_SRR22540959	local_fasta	L1_02.07	MT28-associated genomic lineage	pandemic	2024-01-01	ena_first_public_biosample_accession;ena_first_public_run	2024-01-01		ena_read_only	Shangahi	ena_country	subnational	CHN__SAMN32034055	730	366	366	730	2023-08-01	2024-05-01	-153	121	577	851
CHN__SAMN32034068	CHN::SAMN32034068	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA908268	SRR22540945	SAMN32034068	RRASM_SRR22540945	local_fasta	L1_02.07	MT28-associated genomic lineage	pandemic	2024-01-01	ena_first_public_biosample_accession;ena_first_public_run	2024-01-01		ena_read_only	Shangahi	ena_country	subnational	CHN__SAMN32034068	730	366	366	730	2023-08-01	2024-05-01	-153	121	577	851
CHN__SAMN33268551	CHN::SAMN33268551	CHN	China	2022-08-01	2022-08-31	2022-08-31	ok	month	2022	8	PRJNA934177		SAMN33268551	GCA_028747705	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2023-02-21	ncbi_assembly_release;ncbi_assembly_release		2023-02-21	ncbi_assembly_only	Shanghai	nas_focal_snapshot	subnational	CHN__SAMN33268551	204	174	174	204	2023-08-01	2024-05-01	161	435	365	639
CHN__SAMN39683369	CHN::SAMN39683369	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA1071282	SRR27796182	SAMN39683369	RRASM_SRR27796182	local_fasta	L1_02.07	MT28-associated genomic lineage	pandemic	2024-09-29	ena_first_public_biosample_accession;ena_first_public_run	2024-09-29		ena_read_only	Shanghai	ena_country	subnational	CHN__SAMN39683369	1002	638	638	1002	2023-08-01	2024-05-01	-425	-151	577	851
CHN__SAMN39683412	CHN::SAMN39683412	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA1071282	SRR27796171	SAMN39683412	RRASM_SRR27796171	local_fasta	L1_02.07	MT28-associated genomic lineage	pandemic	2024-09-29	ena_first_public_biosample_accession;ena_first_public_run	2024-09-29		ena_read_only	Shanghai	ena_country	subnational	CHN__SAMN39683412	1002	638	638	1002	2023-08-01	2024-05-01	-425	-151	577	851
CHN__SAMN42391094	CHN::SAMN42391094	CHN	China	2022-08-09	2022-08-09	2022-08-09	ok	day	2022	8	PRJNA1133929	SRR31303484	SAMN42391094	GCA_047324005	ncbi_assembly_download	Other	Other genomic lineages	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391094	831	831	831	831	2023-08-01	2024-05-01	-474	-200	357	631
CHN__SAMN42391100	CHN::SAMN42391100	CHN	China	2022-02-10	2022-02-10	2022-02-10	ok	day	2022	2	PRJNA1133929	SRR31303470	SAMN42391100	GCA_047323945	ncbi_assembly_download	Other	Other genomic lineages	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391100	1011	1011	1011	1011	2023-08-01	2024-05-01	-474	-200	537	811
CHN__SAMN42391101	CHN::SAMN42391101	CHN	China	2022-02-24	2022-02-24	2022-02-24	ok	day	2022	2	PRJNA1133929	SRR31303469	SAMN42391101	GCA_047323935	ncbi_assembly_download	Other	Other genomic lineages	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391101	997	997	997	997	2023-08-01	2024-05-01	-474	-200	523	797
CHN__SAMN42391102	CHN::SAMN42391102	CHN	China	2022-03-15	2022-03-15	2022-03-15	ok	day	2022	3	PRJNA1133929	SRR31303466	SAMN42391102	GCA_047323915	ncbi_assembly_download	Other	Other genomic lineages	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391102	978	978	978	978	2023-08-01	2024-05-01	-474	-200	504	778
CHN__SAMN42391103	CHN::SAMN42391103	CHN	China	2022-03-15	2022-03-15	2022-03-15	ok	day	2022	3	PRJNA1133929	SRR31303465	SAMN42391103	GCA_047323845	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391103	978	978	978	978	2023-08-01	2024-05-01	-474	-200	504	778
CHN__SAMN42391104	CHN::SAMN42391104	CHN	China	2022-03-16	2022-03-16	2022-03-16	ok	day	2022	3	PRJNA1133929	SRR31303464	SAMN42391104	GCA_047323835	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391104	977	977	977	977	2023-08-01	2024-05-01	-474	-200	503	777
CHN__SAMN42391106	CHN::SAMN42391106	CHN	China	2022-03-21	2022-03-21	2022-03-21	ok	day	2022	3	PRJNA1133929	SRR31303463	SAMN42391106	GCA_047323775	ncbi_assembly_download	Other	Other genomic lineages	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391106	972	972	972	972	2023-08-01	2024-05-01	-474	-200	498	772
CHN__SAMN42391116	CHN::SAMN42391116	CHN	China	2022-02-24	2022-02-24	2022-02-24	ok	day	2022	2	PRJNA1133929	SRR31303468	SAMN42391116	GCA_047323595	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391116	997	997	997	997	2023-08-01	2024-05-01	-474	-200	523	797
CHN__SAMN42391117	CHN::SAMN42391117	CHN	China	2022-03-06	2022-03-06	2022-03-06	ok	day	2022	3	PRJNA1133929	SRR31303467	SAMN42391117	GCA_047323585	ncbi_assembly_download	Other	Other genomic lineages	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391117	987	987	987	987	2023-08-01	2024-05-01	-474	-200	513	787
CHN__SAMN42391118	CHN::SAMN42391118	CHN	China	2022-03-24	2022-03-24	2022-03-24	ok	day	2022	3	PRJNA1133929	SRR31303461	SAMN42391118	GCA_047324075	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391118	969	969	969	969	2023-08-01	2024-05-01	-474	-200	495	769
CHN__SAMN42391119	CHN::SAMN42391119	CHN	China	2022-03-25	2022-03-25	2022-03-25	ok	day	2022	3	PRJNA1133929	SRR31303460	SAMN42391119	GCA_047323575	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391119	968	968	968	968	2023-08-01	2024-05-01	-474	-200	494	768
CHN__SAMN42391120	CHN::SAMN42391120	CHN	China	2022-03-27	2022-03-27	2022-03-27	ok	day	2022	3	PRJNA1133929	SRR31303459	SAMN42391120	GCA_047323565	ncbi_assembly_download	Other	Other genomic lineages	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391120	966	966	966	966	2023-08-01	2024-05-01	-474	-200	492	766
CHN__SAMN42391121	CHN::SAMN42391121	CHN	China	2022-03-29	2022-03-29	2022-03-29	ok	day	2022	3	PRJNA1133929	SRR31303458	SAMN42391121	GCA_047323555	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391121	964	964	964	964	2023-08-01	2024-05-01	-474	-200	490	764
CHN__SAMN42391122	CHN::SAMN42391122	CHN	China	2022-04-21	2022-04-21	2022-04-21	ok	day	2022	4	PRJNA1133929	SRR31303457	SAMN42391122	GCA_047323545	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391122	941	941	941	941	2023-08-01	2024-05-01	-474	-200	467	741
CHN__SAMN42391123	CHN::SAMN42391123	CHN	China	2022-04-21	2022-04-21	2022-04-21	ok	day	2022	4	PRJNA1133929	SRR31303456	SAMN42391123	GCA_047323535	ncbi_assembly_download	Other	Other genomic lineages	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391123	941	941	941	941	2023-08-01	2024-05-01	-474	-200	467	741
CHN__SAMN42391124	CHN::SAMN42391124	CHN	China	2022-05-01	2022-05-01	2022-05-01	ok	day	2022	5	PRJNA1133929	SRR31303455	SAMN42391124	GCA_047323525	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391124	931	931	931	931	2023-08-01	2024-05-01	-474	-200	457	731
CHN__SAMN42391125	CHN::SAMN42391125	CHN	China	2022-05-06	2022-05-06	2022-05-06	ok	day	2022	5	PRJNA1133929	SRR31303454	SAMN42391125	GCA_047323515	ncbi_assembly_download	Other	Other genomic lineages	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391125	926	926	926	926	2023-08-01	2024-05-01	-474	-200	452	726
CHN__SAMN42391126	CHN::SAMN42391126	CHN	China	2022-05-08	2022-05-08	2022-05-08	ok	day	2022	5	PRJNA1133929	SRR31303453	SAMN42391126	GCA_047323505	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391126	924	924	924	924	2023-08-01	2024-05-01	-474	-200	450	724
CHN__SAMN42391127	CHN::SAMN42391127	CHN	China	2022-05-21	2022-05-21	2022-05-21	ok	day	2022	5	PRJNA1133929	SRR31303452	SAMN42391127	GCA_047323495	ncbi_assembly_download	Other	Other genomic lineages	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391127	911	911	911	911	2023-08-01	2024-05-01	-474	-200	437	711
CHN__SAMN42391128	CHN::SAMN42391128	CHN	China	2022-05-25	2022-05-25	2022-05-25	ok	day	2022	5	PRJNA1133929	SRR31303450	SAMN42391128	GCA_047323485	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391128	907	907	907	907	2023-08-01	2024-05-01	-474	-200	433	707
CHN__SAMN42391129	CHN::SAMN42391129	CHN	China	2022-05-28	2022-05-28	2022-05-28	ok	day	2022	5	PRJNA1133929	SRR31303449	SAMN42391129	GCA_047323475	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391129	904	904	904	904	2023-08-01	2024-05-01	-474	-200	430	704
CHN__SAMN42391130	CHN::SAMN42391130	CHN	China	2022-06-11	2022-06-11	2022-06-11	ok	day	2022	6	PRJNA1133929	SRR31303448	SAMN42391130	GCA_047323465	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391130	890	890	890	890	2023-08-01	2024-05-01	-474	-200	416	690
CHN__SAMN42391131	CHN::SAMN42391131	CHN	China	2022-06-14	2022-06-14	2022-06-14	ok	day	2022	6	PRJNA1133929	SRR31303447	SAMN42391131	GCA_047323455	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391131	887	887	887	887	2023-08-01	2024-05-01	-474	-200	413	687
CHN__SAMN42391132	CHN::SAMN42391132	CHN	China	2022-08-07	2022-08-07	2022-08-07	ok	day	2022	8	PRJNA1133929	SRR31303446	SAMN42391132	GCA_047323445	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2024-11-17	ena_first_public_biosample_accession;ena_first_public_run	2024-11-17	2025-01-30	ena_read_first	Zhejiang	ena_country	subnational	CHN__SAMN42391132	833	833	833	833	2023-08-01	2024-05-01	-474	-200	359	633
CHN__SAMN45156014	CHN::SAMN45156014	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA1193776	SRR31615325	SAMN45156014	RRASM_SRR31615325	local_fasta	Other	Other genomic lineages	pandemic	2025-03-23	ena_first_public_biosample_accession;ena_first_public_run	2025-03-23		ena_read_only	Guangzhou	ena_country	subnational	CHN__SAMN45156014	1177	813	813	1177	2023-08-01	2024-05-01	-600	-326	577	851
CHN__SAMN45156015	CHN::SAMN45156015	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA1193776	SRR31615314	SAMN45156015	RRASM_SRR31615314	local_fasta	L1_02.06	Comparator genomic lineage C	pandemic	2025-03-23	ena_first_public_biosample_accession;ena_first_public_run	2025-03-23		ena_read_only	Guangzhou	ena_country	subnational	CHN__SAMN45156015	1177	813	813	1177	2023-08-01	2024-05-01	-600	-326	577	851
CHN__SAMN45156016	CHN::SAMN45156016	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA1193776	SRR31615303	SAMN45156016	RRASM_SRR31615303	local_fasta	L1_02.06	Comparator genomic lineage C	pandemic	2025-03-23	ena_first_public_biosample_accession;ena_first_public_run	2025-03-23		ena_read_only	Guangzhou	ena_country	subnational	CHN__SAMN45156016	1177	813	813	1177	2023-08-01	2024-05-01	-600	-326	577	851
CHN__SAMN45156019	CHN::SAMN45156019	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA1193776	SRR31615270	SAMN45156019	RRASM_SRR31615270	local_fasta	L1_02.07	MT28-associated genomic lineage	pandemic	2025-03-23	ena_first_public_biosample_accession;ena_first_public_run	2025-03-23		ena_read_only	Guangzhou	ena_country	subnational	CHN__SAMN45156019	1177	813	813	1177	2023-08-01	2024-05-01	-600	-326	577	851
CHN__SAMN45156020	CHN::SAMN45156020	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA1193776	SRR31615267	SAMN45156020	RRASM_SRR31615267	local_fasta	L1_02.07	MT28-associated genomic lineage	pandemic	2025-03-23	ena_first_public_biosample_accession;ena_first_public_run	2025-03-23		ena_read_only	Guangzhou	ena_country	subnational	CHN__SAMN45156020	1177	813	813	1177	2023-08-01	2024-05-01	-600	-326	577	851
CHN__SAMN45156021	CHN::SAMN45156021	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA1193776	SRR31615266	SAMN45156021	RRASM_SRR31615266	local_fasta	L1_02.07	MT28-associated genomic lineage	pandemic	2025-03-23	ena_first_public_biosample_accession;ena_first_public_run	2025-03-23		ena_read_only	Guangzhou	ena_country	subnational	CHN__SAMN45156021	1177	813	813	1177	2023-08-01	2024-05-01	-600	-326	577	851
CHN__SAMN45156022	CHN::SAMN45156022	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA1193776	SRR31615265	SAMN45156022	RRASM_SRR31615265	local_fasta	Other	Other genomic lineages	pandemic	2025-03-23	ena_first_public_biosample_accession;ena_first_public_run	2025-03-23		ena_read_only	Guangzhou	ena_country	subnational	CHN__SAMN45156022	1177	813	813	1177	2023-08-01	2024-05-01	-600	-326	577	851
CHN__SAMN50152020	CHN::SAMN50152020	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA1295129		SAMN50152020	GCA_053473185	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2025-11-13	ncbi_assembly_release;ncbi_assembly_release		2025-11-13	ncbi_assembly_only	Shanghai	nas_focal_snapshot	subnational	CHN__SAMN50152020	1412	1048	1048	1412	2023-08-01	2024-05-01	-835	-561	577	851
CHN__SAMN50152021	CHN::SAMN50152021	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA1295129		SAMN50152021	GCA_053473145	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2025-11-13	ncbi_assembly_release;ncbi_assembly_release		2025-11-13	ncbi_assembly_only	Shanghai	nas_focal_snapshot	subnational	CHN__SAMN50152021	1412	1048	1048	1412	2023-08-01	2024-05-01	-835	-561	577	851
CHN__SAMN50152026	CHN::SAMN50152026	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA1295129		SAMN50152026	GCA_053473045	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2025-11-13	ncbi_assembly_release;ncbi_assembly_release		2025-11-13	ncbi_assembly_only	Shanghai	nas_focal_snapshot	subnational	CHN__SAMN50152026	1412	1048	1048	1412	2023-08-01	2024-05-01	-835	-561	577	851
CHN__SAMN50152028	CHN::SAMN50152028	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA1295129		SAMN50152028	GCA_053473005	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2025-11-13	ncbi_assembly_release;ncbi_assembly_release		2025-11-13	ncbi_assembly_only	Shanghai	nas_focal_snapshot	subnational	CHN__SAMN50152028	1412	1048	1048	1412	2023-08-01	2024-05-01	-835	-561	577	851
CHN__SAMN50152031	CHN::SAMN50152031	CHN	China	2022-01-01	2022-12-31	2022-12-31	ok	year	2022		PRJNA1295129		SAMN50152031	GCA_053472945	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	pandemic	2025-11-13	ncbi_assembly_release;ncbi_assembly_release		2025-11-13	ncbi_assembly_only	Shanghai	nas_focal_snapshot	subnational	CHN__SAMN50152031	1412	1048	1048	1412	2023-08-01	2024-05-01	-835	-561	577	851
