query_project_id	run_accession	sample_accession	study_accession	collection_date	country	first_public
PRJNA231221	SRR2820649	SAMN03996284	PRJNA231221	2014-02-27	USA: DC	2015-10-28
PRJNA231221	SRR2820657	SAMN03996287	PRJNA231221	2014-03-12	USA:DC	2015-10-28
PRJNA231221	SRR2820658	SAMN03996288	PRJNA231221	2014-03-21	USA:DC	2015-10-28
PRJNA231221	SRR2820661	SAMN03996292	PRJNA231221	2014-04-01	USA:DC	2015-10-28
PRJNA231221	SRR2820667	SAMN03996290	PRJNA231221	2014-03-29	USA:DC	2015-10-28
PRJNA231221	SRR2820674	SAMN03996295	PRJNA231221	2014-04-09	USA:DC	2015-10-28
PRJNA231221	SRR2821366	SAMN03996294	PRJNA231221	2014-04-08	USA:DC	2015-10-28
PRJNA231221	SRR2821367	SAMN03996294	PRJNA231221	2014-04-08	USA:DC	2015-10-28
PRJNA231221	SRR2821368	SAMN03996294	PRJNA231221	2014-04-08	USA:DC	2015-10-28
PRJNA231221	SRR2821690	SAMN03996297	PRJNA231221	2014-04-23	USA: DC	2015-10-28
PRJNA231221	SRR2821691	SAMN03996297	PRJNA231221	2014-04-23	USA: DC	2015-10-28
PRJNA231221	SRR2821770	SAMN03996299	PRJNA231221	2014-04-26	USA:DC	2015-10-28
PRJNA231221	SRR2821771	SAMN03996300	PRJNA231221	2014-04-28	USA:DC	2015-10-28
PRJNA231221	SRR2821773	SAMN03996300	PRJNA231221	2014-04-28	USA:DC	2015-10-28
PRJNA231221	SRR2821775	SAMN03996301	PRJNA231221	2014-05-11	USA:DC	2015-10-28
PRJNA231221	SRR2822234	SAMN03996302	PRJNA231221	2014-05-12	USA: DC	2015-10-28
PRJNA231221	SRR2822310	SAMN03996303	PRJNA231221	2014-05-12	USA:DC	2015-10-28
PRJNA231221	SRR2822404	SAMN03996304	PRJNA231221	2014-05-15	USA:DC	2015-10-28
PRJNA231221	SRR2822442	SAMN03996307	PRJNA231221	2014-05-23	USA:DC	2015-10-28
PRJNA231221	SRR2822447	SAMN03996305	PRJNA231221	2014-05-20	USA:DC	2015-10-28
PRJNA231221	SRR2822449	SAMN03996308	PRJNA231221	2014-05-23	USA:DC	2015-10-28
PRJNA231221	SRR2822452	SAMN03996311	PRJNA231221	2014-06-01	USA: DC	2015-10-28
PRJNA231221	SRR2822460	SAMN03996309	PRJNA231221	2014-05-29	USA:DC	2015-10-28
PRJNA231221	SRR2822461	SAMN03996309	PRJNA231221	2014-05-29	USA:DC	2015-10-28
PRJNA231221	SRR2822464	SAMN03996310	PRJNA231221	2014-05-30	USA: DC	2015-10-28
PRJNA231221	SRR2822466	SAMN03996312	PRJNA231221	2014-06-06	USA:DC	2015-10-28
PRJNA231221	SRR2822468	SAMN03996312	PRJNA231221	2014-06-06	USA:DC	2015-10-28
PRJNA231221	SRR2823660	SAMN03996317	PRJNA231221	2014-06-26	USA:DC	2015-10-28
PRJNA231221	SRR2823661	SAMN03996317	PRJNA231221	2014-06-26	USA:DC	2015-10-28
PRJNA231221	SRR2823701	SAMN03996316	PRJNA231221	2014-06-25	USA:DC	2015-10-28
PRJNA231221	SRR2823705	SAMN03996314	PRJNA231221	2014-06-20	USA: DC	2015-10-29
PRJNA231221	SRR2823712	SAMN03996256	PRJNA231221	1990	USA: VA	2015-10-28
PRJNA231221	SRR2823718	SAMN03996258	PRJNA231221	1994	USA:VA	2015-10-28
PRJNA231221	SRR2823949	SAMN03996251	PRJNA231221	1952	USA: VA	2015-10-28
PRJNA231221	SRR2824044	SAMN03996260	PRJNA231221	1999	USA:VA	2015-10-28
PRJNA231221	SRR4123919	SAMN04875535	PRJNA231221	Missing	Sweden	2016-09-03
PRJNA231221	SRR4123928	SAMN04875536	PRJNA231221	Missing	USA:VA	2016-09-03
PRJNA231221	SRR4123929	SAMN04875536	PRJNA231221	Missing	USA:VA	2016-09-03
PRJNA231221	SRR4123931	SAMN04875542	PRJNA231221	Missing	USA:VA	2016-09-03
PRJNA231221	SRR4123936	SAMN04875569	PRJNA231221	2014-08-29	USA:DC	2016-09-03
PRJNA231221	SRR4123938	SAMN04875569	PRJNA231221	2014-08-29	USA:DC	2016-09-03
PRJNA231221	SRR4124884	SAMN04875574	PRJNA231221	2014-09-30	USA:DC	2016-09-03
PRJNA231221	SRR4124909	SAMN04875577	PRJNA231221	2014-10-27	USA:DC	2016-09-03
PRJNA231221	SRR4124910	SAMN04875578	PRJNA231221	2014-11-14	USA:DC	2016-09-03
PRJNA231221	SRR4124918	SAMN04875579	PRJNA231221	2014-10-24	USA:DC	2016-09-03
PRJNA231221	SRR4124963	SAMN04875581	PRJNA231221	2014-10-27	USA:DC	2016-09-03
PRJNA231221	SRR4124964	SAMN04875582	PRJNA231221	2014-08-17	USA:DC	2016-09-03
PRJNA231221	SRR4124989	SAMN04875587	PRJNA231221	2014-06-22	USA:DC	2016-09-03
PRJNA231221	SRR4125017	SAMN04875589	PRJNA231221	1977	USA:VA	2016-09-03
PRJNA231221	SRR4125028	SAMN04875591	PRJNA231221	Missing	USA:VA	2016-09-03
PRJNA231221	SRR4125065	SAMN04875592	PRJNA231221	Missing	USA:VA	2016-09-04
PRJNA231221	SRR4125182	SAMN04875593	PRJNA231221	Missing	USA:VA	2016-09-04
PRJNA231221	SRR4125186	SAMN04875595	PRJNA231221	Missing	USA:VA	2016-09-04
PRJNA231221	SRR4125214	SAMN05004742	PRJNA231221	2013-04-09	USA:DC	2016-09-04
PRJNA231221	SRR4125215	SAMN05004742	PRJNA231221	2013-04-09	USA:DC	2016-09-04
PRJNA231221	SRR4125217	SAMN05004743	PRJNA231221	2011	Missing	2016-09-04
PRJNA231221	SRR4125254	SAMN05004745	PRJNA231221	2009	Missing	2016-09-04
PRJNA231221	SRR4125275	SAMN05004747	PRJNA231221	2009	Missing	2016-09-04
PRJNA231221	SRR4125276	SAMN05004747	PRJNA231221	2009	Missing	2016-09-04
PRJNA231221	SRR4125277	SAMN05004748	PRJNA231221	2011	Missing	2016-09-04
PRJNA231221	SRR4125280	SAMN05004749	PRJNA231221	2011	Missing	2016-09-04
PRJNA231221	SRR4125418	SAMN05004750	PRJNA231221	2011	Missing	2016-09-04
PRJNA231221	SRR4125419	SAMN05004750	PRJNA231221	2011	Missing	2016-09-04
PRJNA231221	SRR4125420	SAMN05004751	PRJNA231221	2011	Thailand	2016-09-04
PRJNA231221	SRR4125423	SAMN05004752	PRJNA231221	2011	Missing	2016-09-04
PRJNA231221	SRR4125425	SAMN05004753	PRJNA231221	2012	Thailand	2016-09-04
PRJNA231221	SRR4125427	SAMN05004754	PRJNA231221	2013	Missing	2016-09-04
PRJNA231221	SRR4125429	SAMN05004755	PRJNA231221	2013	Missing	2016-09-04
PRJNA231221	SRR4125430	SAMN05004755	PRJNA231221	2013	Missing	2016-09-04
PRJNA231221	SRR4244665	SAMN04875528	PRJNA231221	1996	India	2016-09-16
PRJNA231221	SRR4271510	SAMN04875532	PRJNA231221	1950	Japan	2016-09-21
PRJNA231221	SRR4271511	SAMN04875532	PRJNA231221	1950	Japan	2016-09-21
PRJNA231221	SRR4271515	SAMN04875534	PRJNA231221	1997	United Kingdom	2016-09-21
PRJNA231221	SRR4272043	SAMN04875537	PRJNA231221	1980	USA:CA	2016-09-21
PRJNA231221	SRR4272044	SAMN04875537	PRJNA231221	1980	USA:CA	2016-09-21
PRJNA231221	SRR4272048	SAMN04875538	PRJNA231221	1981	USA:CA	2016-09-21
PRJNA231221	SRR4272049	SAMN04875540	PRJNA231221	1996	Brazil	2016-09-21
PRJNA231221	SRR4272052	SAMN04875541	PRJNA231221	Missing	USA:WI	2016-09-21
PRJNA231221	SRR4272055	SAMN04875539	PRJNA231221	1976	USA:PA	2016-09-21
PRJNA231221	SRR4272071	SAMN04875544	PRJNA231221	1983	USA:NC	2016-09-21
PRJNA231221	SRR4272072	SAMN04875544	PRJNA231221	1983	USA:NC	2016-09-21
PRJNA231221	SRR4272099	SAMN04875547	PRJNA231221	Missing	USA:VA	2016-09-21
PRJNA231221	SRR4272104	SAMN04875550	PRJNA231221	1972	USA:NY	2016-09-21
PRJNA231221	SRR4272125	SAMN04875551	PRJNA231221	Missing	USA:MD	2016-09-21
PRJNA231221	SRR4272127	SAMN04875551	PRJNA231221	Missing	USA:MD	2016-09-21
PRJNA231221	SRR4272128	SAMN04875552	PRJNA231221	Missing	USA:MA	2016-09-21
PRJNA231221	SRR4272130	SAMN04875548	PRJNA231221	Missing	USA:MA	2016-09-21
PRJNA231221	SRR4272566	SAMN04875553	PRJNA231221	1958	USA:MD	2016-09-21
PRJNA231221	SRR4272587	SAMN04875554	PRJNA231221	Missing	USA:IA	2016-09-21
PRJNA231221	SRR4272588	SAMN04875554	PRJNA231221	Missing	USA:IA	2016-09-21
PRJNA231221	SRR4272603	SAMN04875556	PRJNA231221	Missing	USA:MD	2016-09-21
PRJNA231221	SRR4272605	SAMN04875556	PRJNA231221	Missing	USA:MD	2016-09-21
PRJNA231221	SRR4272618	SAMN04875559	PRJNA231221	1988	France	2016-09-21
PRJNA231221	SRR4272620	SAMN04875558	PRJNA231221	2006	USA:MD	2016-09-21
PRJNA231221	SRR4272709	SAMN04875561	PRJNA231221	1970	USA:MD	2016-09-21
PRJNA231221	SRR4273030	SAMN04875563	PRJNA231221	1968-02-06	USA:MO	2016-09-21
PRJNA231221	SRR4273056	SAMN04875564	PRJNA231221	Missing	USA:MD	2016-09-21
PRJNA231221	SRR4273061	SAMN04875565	PRJNA231221	Missing	USA:MD	2016-09-21
PRJNA231221	SRR4273062	SAMN04875565	PRJNA231221	Missing	USA:MD	2016-09-21
PRJNA231221	SRR4273064	SAMN04875567	PRJNA231221	2014-07-09	USA:DC	2016-09-21
PRJNA231221	SRR4380215	SAMN04327390	PRJNA231221	2014-08-22	USA:DC	2016-10-09
PRJNA231221	SRR4380217	SAMN04875566	PRJNA231221	2014-07-11	USA:DC	2016-10-09
PRJNA231221	SRR4381669	SAMN04875575	PRJNA231221	2014-10-10	USA:DC	2016-10-09
PRJNA231221	SRR4381670	SAMN04875575	PRJNA231221	2014-10-10	USA:DC	2016-10-09
PRJNA231221	SRR4381671	SAMN04875570	PRJNA231221	2014-09-14	USA:DC	2016-10-09
PRJNA231221	SRR4381672	SAMN04875570	PRJNA231221	2014-09-14	USA:DC	2016-10-09
PRJNA231221	SRR4381674	SAMN04875582	PRJNA231221	2014-08-17	USA:DC	2016-10-09
PRJNA231221	SRR4381916	SAMN04875585	PRJNA231221	2014-09-07	USA:DC	2016-10-09
PRJNA231221	SRR5149160	SAMN05364094	PRJNA231221	1995-05-04	Zaire: Kikwit	2017-01-06
PRJNA231221	SRR5149161	SAMN05364094	PRJNA231221	1995-05-04	Zaire: Kikwit	2017-01-06
PRJNA231221	SRR5149162	SAMN05364094	PRJNA231221	1995-05-04	Zaire: Kikwit	2017-01-06
PRJNA231221	SRR5395285	SAMN06173297	PRJNA231221	2014-08-29	USA:DC	2017-04-04
PRJNA231221	SRR5400278	SAMN06173298	PRJNA231221	Missing	USA:DC	2017-04-04
PRJNA231221	SRR5400976	SAMN06173304	PRJNA231221	2014-03-01	USA:DC	2017-04-04
PRJNA231221	SRR5409205	SAMN06173354	PRJNA231221	2015-04-15	USA:MD	2017-04-04
PRJNA231221	SRR5409208	SAMN06173331	PRJNA231221	2012		2017-04-04
PRJNA231221	SRR5409210	SAMN06173333	PRJNA231221	2012		2017-04-04
PRJNA231221	SRR5409213	SAMN06173346	PRJNA231221	2015-02-05	USA:DC	2017-04-04
PRJNA231221	SRR5409221	SAMN06173358	PRJNA231221	1948	USA	2017-04-04
PRJNA231221	SRR5409465	SAMN06173299	PRJNA231221	2014-10-03	USA:DC	2017-04-05
PRJNA231221	SRR5409466	SAMN06173299	PRJNA231221	2014-10-03	USA:DC	2017-04-04
PRJNA231221	SRR5440740	SAMN06173367	PRJNA231221	Missing	Missing	2017-04-14
PRJNA231221	SRR5440741	SAMN06173367	PRJNA231221	Missing	Missing	2017-04-14
PRJNA231221	SRR5440743	SAMN06173368	PRJNA231221	1935	United Kingdom: Manchester University	2017-04-14
PRJNA231221	SRR5448651	SAMN06173351	PRJNA231221	2015-03-06	USA:DC	2017-04-16
PRJNA231221	SRR5448652	SAMN06173351	PRJNA231221	2015-03-06	USA:DC	2017-04-16
PRJNA231221	SRR5448656	SAMN06173356	PRJNA231221	Missing	Missing	2017-04-16
PRJNA231221	SRR5448861	SAMN06173366	PRJNA231221	1978	France: Bordeaux	2017-04-16
PRJNA231221	SRR5449043	SAMN06173309	PRJNA231221	Missing	USA:VA	2017-04-16
PRJNA231221	SRR5449045	SAMN06173309	PRJNA231221	Missing	USA:VA	2017-04-16
PRJNA231221	SRR5449046	SAMN06173309	PRJNA231221	Missing	USA:VA	2017-04-16
PRJNA231221	SRR5449048	SAMN06173311	PRJNA231221	1983	Australia: Perth	2017-04-16
PRJNA231221	SRR5449061	SAMN06173314	PRJNA231221	1948	USA:VA	2017-04-16
PRJNA231221	SRR5449062	SAMN06173314	PRJNA231221	1948	USA:VA	2017-04-18
PRJNA231221	SRR5449076	SAMN06173315	PRJNA231221	1999	Hungary: Soroksar tributary of the Danube river	2017-04-18
PRJNA231221	SRR5449077	SAMN06173315	PRJNA231221	1999	Hungary: Soroksar tributary of the Danube river	2017-04-18
PRJNA231221	SRR5449081	SAMN06173324	PRJNA231221	1917	USA:VA	2017-04-18
PRJNA231221	SRR5449082	SAMN06173324	PRJNA231221	1917	USA:VA	2017-04-18
PRJNA231221	SRR5449084	SAMN06173324	PRJNA231221	1917	USA:VA	2017-04-18
PRJNA231221	SRR5454002	SAMN06173312	PRJNA231221	1987	USA:VA	2017-04-19
PRJNA231221	SRR5497339	SAMN06173296	PRJNA231221	2013-10-21	USA:DC	2017-05-03
PRJNA231221	SRR5866242	SAMN07312407	PRJNA231221	2014-05-12	USA:DC	2017-07-26
PRJNA231221	SRR5866636	SAMN07312409	PRJNA231221	2014-07-21	USA:DC	2017-07-26
PRJNA231221	SRR5866637	SAMN07312409	PRJNA231221	2014-07-21	USA:DC	2017-07-26
PRJNA231221	SRR5866638	SAMN07312411	PRJNA231221	2014-10-25	USA:DC	2017-07-26
PRJNA231221	SRR5866639	SAMN07312411	PRJNA231221	2014-10-25	USA:DC	2017-07-26
PRJNA231221	SRR5866640	SAMN07312412	PRJNA231221	2014-08-01	USA:DC	2017-07-26
PRJNA231221	SRR5866641	SAMN07312412	PRJNA231221	2014-08-01	USA:DC	2017-07-26
PRJNA231221	SRR5866647	SAMN07312414	PRJNA231221	2014-06-24	USA:DC	2017-07-26
PRJNA231221	SRR5868497	SAMN07312418	PRJNA231221	2015-04-02	USA:DC	2017-07-27
PRJNA231221	SRR5868498	SAMN07312418	PRJNA231221	2015-04-02	USA:DC	2017-07-27
PRJNA231221	SRR5868502	SAMN07312415	PRJNA231221	2014-02-16	USA:DC	2017-07-27
PRJNA231221	SRR5868503	SAMN07312416	PRJNA231221	2014-06-24	USA:DC	2017-07-27
PRJNA231221	SRR5868514	SAMN07312405	PRJNA231221	2015-04-01	USA: MD	2017-07-27
PRJNA231221	SRR5871731	SAMN04327391	PRJNA231221	2015-04-24	USA:DC	2017-07-27
PRJNA231221	SRR5871733	SAMN04327391	PRJNA231221	2015-04-24	USA:DC	2017-07-27
PRJNA231221	SRR5871736	SAMN07312421	PRJNA231221	2015-04-11	USA:DC	2017-07-27
PRJNA231221	SRR5871781	SAMN07312423	PRJNA231221	2015-04-27	USA:DC	2017-07-27
PRJNA231221	SRR5872696	SAMN07312426	PRJNA231221	2015-03-23	USA:DC	2017-07-27
PRJNA231221	SRR5872725	SAMN07312427	PRJNA231221	2015-05-05	USA:DC	2017-07-27
PRJNA231221	SRR5872728	SAMN07312428	PRJNA231221	2015-05-19	USA:DC	2017-07-27
PRJNA231221	SRR5872731	SAMN07312430	PRJNA231221	2015-05-16	USA:DC	2017-07-28
PRJNA231221	SRR5872843	SAMN07312431	PRJNA231221	1985	Czechoslovakia	2017-07-27
PRJNA231221	SRR5872844	SAMN07312432	PRJNA231221	1948	Missing	2017-07-27
PRJNA231221	SRR5872850	SAMN07312434	PRJNA231221	Missing	Missing	2017-07-28
PRJNA231221	SRR5872853	SAMN07312435	PRJNA231221	Missing	Missing	2017-07-27
PRJNA231221	SRR5872855	SAMN07312436	PRJNA231221	1982	USA:CA	2017-07-27
PRJNA231221	SRR5872856	SAMN07312437	PRJNA231221	2005	Missing	2017-07-27
PRJNA231221	SRR5872862	SAMN07312440	PRJNA231221	Missing	Missing	2017-07-27
PRJNA231221	SRR5878734	SAMN07312441	PRJNA231221	Missing	Missing	2017-07-29
PRJNA231221	SRR5878833	SAMN07312443	PRJNA231221	Missing	Missing	2017-07-29
PRJNA231221	SRR5878836	SAMN07312445	PRJNA231221	2009	Georgia	2017-07-29
PRJNA231221	SRR5878839	SAMN07312446	PRJNA231221	Missing	Missing	2017-07-29
PRJNA231221	SRR5878846	SAMN07312449	PRJNA231221	Missing	Missing	2017-07-29
PRJNA231221	SRR5878894	SAMN07312453	PRJNA231221	Missing	Missing	2017-07-29
PRJNA231221	SRR5878896	SAMN07312454	PRJNA231221	Missing	Missing	2017-07-30
PRJNA231221	SRR5878922	SAMN07312457	PRJNA231221	Missing	Missing	2017-07-29
PRJNA231221	SRR5878924	SAMN07312458	PRJNA231221	Missing	Missing	2017-07-29
PRJNA231221	SRR5879183	SAMN07312461	PRJNA231221	Missing	Missing	2017-07-29
PRJNA231221	SRR5879313	SAMN07312469	PRJNA231221	Missing	Missing	2017-07-29
PRJNA231221	SRR5879317	SAMN07312463	PRJNA231221	Missing	Missing	2017-07-29
PRJNA231221	SRR5879320	SAMN07312464	PRJNA231221	Missing	Missing	2017-07-29
PRJNA231221	SRR5879324	SAMN07312470	PRJNA231221	Missing	Missing	2017-07-29
PRJNA231221	SRR5879325	SAMN07312470	PRJNA231221	Missing	Missing	2017-07-29
PRJNA231221	SRR5879326	SAMN07312465	PRJNA231221	1997	USA:VA	2017-07-29
PRJNA231221	SRR5879331	SAMN07312466	PRJNA231221	Missing	USA:VA	2017-07-30
PRJNA231221	SRR5879392	SAMN07312467	PRJNA231221	Missing	USA:VA	2017-07-29
PRJNA231221	SRR5879394	SAMN07312467	PRJNA231221	Missing	USA:VA	2017-07-29
PRJNA231221	SRR5879398	SAMN07312468	PRJNA231221	Missing	USA:VA	2017-07-29
PRJNA231221	SRR5879420	SAMN07312472	PRJNA231221	2015-06	Canada:BC	2017-07-30
PRJNA231221	SRR5879427	SAMN07312474	PRJNA231221	2015-06	Canada:BC	2017-07-29
PRJNA231221	SRR5879428	SAMN07312474	PRJNA231221	2015-06	Canada:BC	2017-07-29
PRJNA231221	SRR5879429	SAMN07312476	PRJNA231221	2015-08	Canada:BC	2017-07-29
PRJNA231221	SRR5879434	SAMN07312475	PRJNA231221	2015-07	Canada:BC	2017-07-29
PRJNA231221	SRR5884782	SAMN07312477	PRJNA231221	2015-12	Canada:BC	2017-08-01
PRJNA231221	SRR5884787	SAMN07312481	PRJNA231221	2014-09	Canada:BC	2017-08-01
PRJNA231221	SRR5884788	SAMN07312481	PRJNA231221	2014-09	Canada:BC	2017-08-01
PRJNA231221	SRR5884794	SAMN07312483	PRJNA231221	2014-12	Canada:BC	2017-08-01
PRJNA231221	SRR5884856	SAMN07312487	PRJNA231221	2012-11	Canada:BC	2017-08-01
PRJNA231221	SRR5884857	SAMN07312488	PRJNA231221	2013-07	Canada:BC	2017-08-01
PRJNA231221	SRR5884858	SAMN07312488	PRJNA231221	2013-07	Canada:BC	2017-08-01
PRJNA231221	SRR5884859	SAMN07312489	PRJNA231221	2013-11	Canada:BC	2017-08-01
PRJNA231221	SRR5884860	SAMN07312489	PRJNA231221	2013-11	Canada:BC	2017-08-01
PRJNA231221	SRR5884861	SAMN07312492	PRJNA231221	2014-08	Canada:BC	2017-08-01
PRJNA231221	SRR5884863	SAMN07312490	PRJNA231221	2014-01	Canada:BC	2017-08-01
PRJNA231221	SRR5932717	SAMN07312504	PRJNA231221	1980	Sudan	2017-11-09
PRJNA231221	SRR5932718	SAMN07312504	PRJNA231221	1980	Sudan	2017-11-09
PRJNA231221	SRR5932719	SAMN07312504	PRJNA231221	1980	Sudan	2017-11-09
PRJNA231221	SRR5932721	SAMN07312504	PRJNA231221	1980	Sudan	2017-11-09
PRJNA231221	SRR7166470	SAMN07796341	PRJNA231221	2015	Puerto Rico	2019-10-31
PRJNA231221	SRR7167599	SAMN07796345	PRJNA231221	2010	Cambodia	2019-10-31
PRJNA231221	SRR7167600	SAMN07796342	PRJNA231221	2015	Panama	2019-10-31
PRJNA231221	SRR7167602	SAMN07796343	PRJNA231221	2015	Panama	2019-10-31
PRJNA231221	SRR7167604	SAMN07796364	PRJNA231221	2009	Australia	2019-10-31
PRJNA231221	SRR7167607	SAMN07796357	PRJNA231221	2006	Sri Lanka	2019-10-31
PRJNA231221	SRR7167610	SAMN07796363	PRJNA231221	1994	Australia	2019-10-31
PRJNA231221	SRR7167612	SAMN07796350	PRJNA231221	1995	Zaire: Kikwit	2019-10-31
PRJNA231221	SRR7167613	SAMN07796350	PRJNA231221	1995	Zaire: Kikwit	2019-10-31
PRJNA231221	SRR7167616	SAMN07796351	PRJNA231221	2000	Uganda:Gulu	2019-10-31
PRJNA231221	SRR7167617	SAMN07796352	PRJNA231221	2004	Sudan:Yambio	2019-10-31
PRJNA231221	SRR7167618	SAMN07796352	PRJNA231221	2004	Sudan:Yambio	2019-10-31
PRJNA231221	SRR7167624	SAMN07796366	PRJNA231221	1976	Sudan	2019-10-31
PRJNA231221	SRR7167626	SAMN07796367	PRJNA231221	1995	Zaire: Kikwit	2019-10-31
PRJNA231221	SRR7167627	SAMN07796367	PRJNA231221	1995	Zaire: Kikwit	2019-10-31
PRJNA231221	SRR7167633	SAMN07796370	PRJNA231221	1989	USA: Virginia, Reston	2019-10-31
PRJNA231221	SRR7167635	SAMN07796333	PRJNA231221	Missing	Brazil	2019-10-31
PRJNA231221	SRR7167642	SAMN07796340	PRJNA231221	Missing	Missing	2019-10-31
PRJNA231221	SRR7170064	SAMN07796346	PRJNA231221	1984	Senegal:Kedougou	2019-10-31
PRJNA231221	SRR7170065	SAMN07796346	PRJNA231221	1984	Senegal:Kedougou	2019-10-31
PRJNA231221	SRR7170715	SAMN07796365	PRJNA231221	1976	Zaire: Mayinga	2019-10-31
PRJNA231221	SRR7170716	SAMN07796365	PRJNA231221	1976	Zaire: Mayinga	2019-10-31
PRJNA231221	SRR7170717	SAMN07796371	PRJNA231221	2014	Sierra Leone: Kailahun District	2019-10-31
PRJNA231221	SRR8984467	SAMN11056361	PRJNA231221	Unknown	USA: DC	2019-04-29
PRJNA231221	SRR8984469	SAMN11056361	PRJNA231221	Unknown	USA: DC	2019-04-29
PRJNA231221	SRR8984801	SAMN11056383	PRJNA231221	Unknown	USA: DC	2019-04-29
PRJNA231221	SRR8984807	SAMN11056363	PRJNA231221	Unknown	USA: DC	2019-04-29
PRJNA231221	SRR8984811	SAMN11056364	PRJNA231221	Unknown	USA: DC	2019-04-29
PRJNA231221	SRR8984813	SAMN11056384	PRJNA231221	Unknown	USA: DC	2019-04-29
PRJNA231221	SRR8984814	SAMN11056384	PRJNA231221	Unknown	USA: DC	2019-04-29
PRJNA231221	SRR8984820	SAMN11056365	PRJNA231221	Unknown	USA: DC	2019-04-30
PRJNA231221	SRR8984822	SAMN11056366	PRJNA231221	Unknown	USA: DC	2019-04-30
PRJNA231221	SRR8984824	SAMN11056366	PRJNA231221	Unknown	USA: DC	2019-04-30
PRJNA231221	SRR8984827	SAMN11056367	PRJNA231221	Unknown	USA: DC	2019-04-30
PRJNA231221	SRR8984833	SAMN11056368	PRJNA231221	Unknown	USA: DC	2019-04-30
PRJNA231221	SRR8984834	SAMN11056368	PRJNA231221	Unknown	USA: DC	2019-04-30
PRJNA231221	SRR8984835	SAMN11056348	PRJNA231221	Unknown	USA: KY	2019-04-30
PRJNA231221	SRR8984837	SAMN11056348	PRJNA231221	Unknown	USA: KY	2019-04-29
PRJNA231221	SRR8984839	SAMN11056349	PRJNA231221	Unknown	USA: KY	2019-04-29
PRJNA231221	SRR8984840	SAMN11056349	PRJNA231221	Unknown	USA: KY	2019-04-29
PRJNA231221	SRR8984842	SAMN11056350	PRJNA231221	Unknown	USA: KY	2019-04-29
PRJNA231221	SRR8984844	SAMN11056351	PRJNA231221	Unknown	USA: KY	2019-04-29
PRJNA231221	SRR8984853	SAMN11056355	PRJNA231221	Unknown	USA: KY	2019-04-29
PRJNA231221	SRR8984860	SAMN11056359	PRJNA231221	Unknown	USA: KY	2019-04-29
PRJNA231221	SRR8984864	SAMN11056373	PRJNA231221	Unknown	USA: KY	2019-04-29
PRJNA231221	SRR8984865	SAMN11056373	PRJNA231221	Unknown	USA: KY	2019-04-29
PRJNA231221	SRR8984866	SAMN11056373	PRJNA231221	Unknown	USA: KY	2019-04-29
PRJNA231221	SRR8984869	SAMN11056381	PRJNA231221	Unknown	USA: KY	2019-04-29
PRJNA231221	SRR8984870	SAMN11056381	PRJNA231221	Unknown	USA: KY	2019-04-29
PRJNA231221	SRR8984871	SAMN11056381	PRJNA231221	Unknown	USA: KY	2019-04-29
PRJNA231221	SRR8984879	SAMN11056380	PRJNA231221	Unknown	USA: KY	2019-04-29
PRJNA231221	SRR8984881	SAMN11056331	PRJNA231221	Unknown	USA: MI	2019-04-29
PRJNA231221	SRR8984884	SAMN11056332	PRJNA231221	Unknown	USA: MI	2019-04-29
PRJNA231221	SRR8984885	SAMN11056332	PRJNA231221	Unknown	USA: MI	2019-04-29
PRJNA231221	SRR8984888	SAMN11056333	PRJNA231221	Unknown	USA: MI	2019-04-29
PRJNA231221	SRR8984895	SAMN11056337	PRJNA231221	Unknown	USA: MI	2019-04-30
PRJNA231221	SRR8984899	SAMN11056341	PRJNA231221	Unknown	USA: MI	2019-04-29
PRJNA231221	SRR8984903	SAMN11056344	PRJNA231221	Unknown	USA: MI	2019-04-29
PRJNA231221	SRR8989643	SAMN11056330	PRJNA231221	Unknown	USA: NY	2019-05-01
PRJNA231221	SRR8989646	SAMN11056338	PRJNA231221	Unknown	USA: MI	2019-05-01
PRJNA231221	SRR8989647	SAMN11056338	PRJNA231221	Unknown	USA: MI	2019-05-01
PRJNA231221	SRR8989648	SAMN11056338	PRJNA231221	Unknown	USA: MI	2019-05-01
PRJNA231221	SRR8989649	SAMN11056338	PRJNA231221	Unknown	USA: MI	2019-05-01
PRJNA231221	SRR8991228	SAMN11056339	PRJNA231221	Unknown	USA: MI	2019-05-01
PRJNA231221	SRR8991231	SAMN11056347	PRJNA231221	Unknown	USA: KY	2019-05-01
PRJNA231221	SRR8991234	SAMN11056340	PRJNA231221	Unknown	USA: MI	2019-05-01
PRJNA231221	SRR8991253	SAMN11056374	PRJNA231221	Unknown	USA: KY	2019-05-01
PRJNA231221	SRR8991255	SAMN11056377	PRJNA231221	Unknown	USA: KY	2019-05-01
PRJNA231221	SRR8991257	SAMN11056377	PRJNA231221	Unknown	USA: KY	2019-05-01
PRJNA231221	SRR8991259	SAMN11056378	PRJNA231221	Unknown	USA: KY	2019-05-01
PRJNA231221	SRR9068489	SAMN11056376	PRJNA231221	Unknown	USA: KY	2019-05-17
PRJNA231221	SRR9068490	SAMN11056376	PRJNA231221	Unknown	USA: KY	2019-05-17
PRJNA231221	SRR9068491	SAMN11056376	PRJNA231221	Unknown	USA: KY	2019-05-17
PRJNA231221	SRR9070074	SAMN11056370	PRJNA231221	Unknown	USA: DC	2019-05-17
PRJNA231221	SRR9073715	SAMN11056371	PRJNA231221	Unknown	USA: DC	2019-05-17
PRJNA231221	SRR9104637	SAMN11077979	PRJNA231221	missing	USA:MD	2019-05-24
